DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,T12,I13,R1,S4,T33,S8,T5,S14,S7,I11,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2010,43.51,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2011,43.13,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2012,42.3,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2013,41.92,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2014,41.55,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2015,42.33,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2016,41.48,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2017,41.38,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,GBR,A,2247,EMP_PTER_RT,SEX_T,2018,41.71,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1986,20.07,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1987,16.66,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1988,16.9,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1989,17.52,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1990,16.06,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1991,19.53,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1992,23.22,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1993,19.17,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1994,19.62,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1995,18.31,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1996,22.95,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1997,26.03,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1998,24.59,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,1999,20.66,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2000,25.24,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2001,25.42,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2002,27.98,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2003,31.06,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2004,22.63,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2005,25.73,,,145.0,,2384.0,,,,,,,264.0,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2006,26.22,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2007,28.41,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2008,28.71,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2009,26.99,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2010,26.36,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2011,28.95,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2012,29.71,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2013,28.41,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2014,28.76,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2015,26.77,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2016,29.87,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2017,29.72,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,PRT,A,2252,EMP_PTER_RT,SEX_T,2018,28.83,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1986,22.62,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1987,24.06,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1988,26.13,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1989,27.57,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1990,27.01,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1991,29.8,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1992,28.98,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1993,23.54,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1994,25.56,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1995,29.05,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1996,30.97,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1997,28.18,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1998,28.16,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,1999,19.51,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2000,26.56,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2001,27.58,,,145.0,,2384.0,,,,,,,264.0,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2002,25.55,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2003,28.75,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2004,26.0,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2005,28.63,,,145.0,,2384.0,,,,,,,264.0,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2006,27.49,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2007,28.56,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2008,28.43,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2009,30.33,,,145.0,,2384.0,,,,,,,264.0,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2010,29.88,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2011,29.5,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2012,30.73,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2013,31.2,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2014,30.84,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2015,30.51,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2016,29.79,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2017,30.42,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,ESP,A,2244,EMP_PTER_RT,SEX_T,2018,29.17,,,145.0,,2384.0,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1991,38.65,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1992,37.59,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1993,39.83,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1994,38.7,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1995,39.2,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1996,41.31,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1997,39.48,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1998,39.4,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,1999,39.35,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2000,39.49,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2001,42.78,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2002,42.23,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2003,41.39,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2004,42.77,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2005,41.44,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2006,43.35,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2007,45.41,,,,,,,,,,,,,,41.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2008,41.72,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2009,43.93,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2010,43.68,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2011,42.87,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2012,46.46,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2013,45.9,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2014,43.5,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2015,45.47,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2016,43.66,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_T,2017,45.79,,,145.0,,,30.0,,,,4147.0,,,,38.0,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,1994,25.1,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,1995,24.59,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,1996,24.5,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,1997,23.76,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,1998,25.2,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,1999,23.16,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,2000,21.79,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,2001,22.95,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,2002,22.84,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,2003,23.14,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,2004,23.25,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,2005,22.77,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_ALL_EMP_PTER_SEX_RT(1.0),YI,USA,A,453,EMP_PTER_RT,SEX_T,2006,22.45,,,,,3513.0,,,,,,,,85.0,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
