DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,S3,T3,I12,S11,I13,C10,R1,S4,S8,T5,S14,C6,S7,S9,I11,C2,T2,S5,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1991,59.63,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1996,53.25,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2000,52.48,26.0,,,,,,,,,,,,,,,,,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2003,32.33,26.0,,,,,,,,,,,,,,,,,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2006,22.09,,,,,,,3513.0,,,,,,,,264.0,,,,,B,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2010,34.53,,,,,,,3513.0,,,,,,,,264.0,,,,,B,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2013,37.74,,,,,,,3513.0,,,,,,,,264.0,,,,,B,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2016,23.61,,,,,,,,,,,,,,,,,,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,673,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2017,26.35,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1984,37.43,,,,,,,,,,,,,,,,,,42.0,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1986,43.12,,,,,,,,,,,,,,,,,,42.0,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1987,43.76,,,,,,,,,,,,,,,,,,42.0,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1989,42.71,,,,,,,,,,,,,,,,,,42.0,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1991,37.73,,,,,,,,32.0,,,,,,,,,239.0,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1994,41.16,,,,,,,,32.0,,,,,,,,,239.0,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1995,44.6,,,,,,,,32.0,,,,,,,,,239.0,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2002,53.48,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2003,56.6,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2004,59.36,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2005,56.1,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2006,58.48,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2007,61.2,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2008,62.27,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2009,61.89,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2010,63.29,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2011,61.13,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2012,61.21,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2013,60.16,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2014,58.42,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2015,54.9,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2016,55.0,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PER,A,375,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2017,56.74,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1984,43.73,6.0,,,,,,,31.0,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1990,26.35,,,,,,,,31.0,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1991,43.16,,,,,,,,31.0,,,,1059.0,,,264.0,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1992,44.58,,,,,,,,31.0,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1993,44.69,,,,,,,,31.0,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1994,47.5,,,,,,,,31.0,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1995,49.1,,,,,,,,31.0,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1998,47.99,,,,,,,,31.0,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2000,46.71,,,,,,,,31.0,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2001,51.72,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2002,46.87,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2003,44.91,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2004,44.47,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2005,45.83,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2006,44.95,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2007,45.92,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2008,46.0,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2009,46.13,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2010,45.12,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2011,46.39,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2012,45.68,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2013,45.05,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2014,45.54,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2015,43.69,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2016,42.9,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2017,41.45,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,URY,A,348,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2018,42.29,,,,,,,3513.0,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1155,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1985,62.88,17.0,,,,,,,,,,,,,,,979.0,85.0,352.0,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1155,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1986,63.1,17.0,,,,,,,,,,,,,,,979.0,85.0,352.0,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1155,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1988,65.66,17.0,,,,,,,,,,,,,,,979.0,85.0,352.0,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1155,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1990,67.13,17.0,,,,,,,,,,,1058.0,,,,979.0,85.0,352.0,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1155,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1991,64.99,17.0,,,,,,,,,,,1058.0,,,,979.0,85.0,352.0,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MNP,A,1431,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1985,43.0,,,,,,,,,,,,1058.0,,,,,85.0,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MNP,A,1431,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2003,78.81,,,,,,,,,,,,1058.0,,,,,85.0,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,964,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1985,58.63,,,,,,,,,,,,,,,,,81.0,352.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,964,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1994,41.5,2882.0,,,,,,,,,,,,,,,,,2887.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,964,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1996,31.94,,,,,,,,,,,,,,,,,,352.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,964,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1998,37.37,,,,,,,,,,,,,,,,,,352.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,964,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2000,36.34,,,,,,,,,,,,,,,,,,352.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,964,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2006,38.63,,,,,,,,,,,,,,,,,,352.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1985,62.0,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1986,61.95,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1987,61.81,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1988,58.04,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1989,56.25,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1990,55.36,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1991,54.7,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1992,53.93,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1993,50.03,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1995,47.34,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1996,47.62,23.0,,,,,,,,,,,,,,266.0,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1997,47.46,23.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1998,47.01,23.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2015,30.96,24.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2016,26.03,24.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BFA,A,903,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1985,76.46,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,BFA,A,903,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2006,57.74,18.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,DZA,A,269,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1985,8.03,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,DZA,A,269,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,1996,15.29,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,DZA,A,269,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-24,2009,8.36,20.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
