,DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,T3,S3,I12,C10,I13,S11,S4,R1,T5,S8,S14,C6,I11,S9,C2,S7,T2,S5,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
1892,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,595,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2013,27.89,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1893,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,595,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2001,31.98,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1894,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,595,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2010,28.75,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1895,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MLT,A,1416,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1997,62.93,94.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1896,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MLT,A,1416,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1996,69.29,94.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1897,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MLT,A,1416,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1998,60.75,94.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1898,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MLT,A,1416,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1995,69.52,94.0,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1899,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MLT,A,1416,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1994,64.97,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1900,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1997,42.3,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1901,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2017,54.08,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1902,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2001,52.17,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1903,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1990,69.3,,,,,,,,2382.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1904,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1995,44.15,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1905,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2002,50.45,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1906,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2016,54.18,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1907,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1991,65.86,,,,,,,,2382.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1908,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1992,60.0,,,,,,,,2382.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1909,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1996,43.61,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1910,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2000,41.05,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1911,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2003,50.51,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1912,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2005,49.0,,,,,,,,2384.0,,,,,264.0,,,,,,,B,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1913,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2008,52.62,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1914,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2009,51.06,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1915,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2012,51.77,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1916,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2018,53.12,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1917,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2006,50.82,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1918,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2010,51.96,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1919,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2011,53.17,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1920,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2013,53.87,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1921,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2014,54.88,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1922,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2007,51.76,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1923,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2015,53.84,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1924,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1993,55.15,,,,,,,,2382.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1925,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1994,53.73,,,,,,,,2382.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1926,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1998,42.9,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1927,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1999,43.17,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1928,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SWE,A,2519,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2004,48.89,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1929,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1998,41.64,,,,,,,,,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1930,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2001,40.16,,,,,,,,,,,,,,,,,,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1931,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2002,34.2,,,,,,,,,,,,,,,,,,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1932,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2003,27.96,,,,,,,,,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1933,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2007,43.53,,,,,,,,,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1934,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2009,50.5,,,,,,,,,,,,1058.0,,,,,85.0,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1935,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2016,47.53,,,,,,,34.0,,,,,1058.0,,,,,85.0,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1936,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2006,37.02,,,,,,,,,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1937,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2015,46.06,,,,,,,34.0,,,,,1058.0,,,,,85.0,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1938,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1994,51.81,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1939,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1996,53.81,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1940,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2008,44.96,,,,,,,,,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1941,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2010,50.13,,,,,,,,,,,,1058.0,,,,,85.0,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1942,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2011,50.5,,,,,,,,,,,,1058.0,,,,,85.0,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1943,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2014,48.1,,,,,,,34.0,,,,,1058.0,,,,,85.0,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1944,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1995,56.05,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1945,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1997,44.44,,,,,,,,,,,,1059.0,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1946,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2004,29.97,,,,,,,,,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1947,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2012,49.62,,,,,,,,,,,,1058.0,,,,,85.0,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1948,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2013,48.4,,,,,,,34.0,,,,,1058.0,,,,,85.0,38.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1949,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2005,32.8,,,,,,,,,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1950,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1992,48.58,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1951,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1993,54.76,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1952,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MAC,A,241,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2000,35.9,,,,,,,,,,,,1059.0,,,,,83.0,41.0,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1953,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,NIC,A,1493,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1998,74.1,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1954,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,NIC,A,1493,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1991,70.6,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1955,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,NIC,A,1493,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1996,72.81,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1956,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,NIC,A,1493,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2000,89.7,,,,,,,,,,,,2348.0,,,,,239.0,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1957,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,NIC,A,1493,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1977,68.47,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1958,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,NIC,A,1493,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1989,68.28,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1959,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,NIC,A,1493,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1990,69.46,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1960,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,NIC,A,1493,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1999,86.35,,,,,,,,,,,,2348.0,,,,,239.0,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
1961,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,KHM,A,1320,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1998,56.26,,14.0,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
1962,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,KHM,A,1320,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1962,71.83,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
1963,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,KHM,A,1320,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2008,57.07,,14.0,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
1964,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1998,45.52,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1965,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2000,40.6,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1966,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2011,40.55,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1967,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2006,43.03,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1968,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1990,51.13,,,,,,,,3513.0,,,,,264.0,,,,,,,B,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1969,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2003,41.66,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1970,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2017,39.85,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1971,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1996,46.65,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1972,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1994,51.73,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1973,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2009,42.83,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1974,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1992,53.55,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1975,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2013,40.26,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1976,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CHL,A,138,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2015,39.14,,,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BX,EAP_DWAP_SEX_AGE_RT
1977,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,LTU,A,2245,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1999,48.4,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1978,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,LTU,A,2245,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2005,29.64,,,,,,,,2384.0,,,,,264.0,,,,,,,B,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1979,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,LTU,A,2245,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2006,29.14,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
1980,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,LTU,A,2245,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2009,32.66,,,,,,,,2384.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
